,temporal,contingency,comparision,expansion
656,0.1,1e-05,1e-05,0.8999999999999999
657,0.1,1e-05,1e-05,0.8999999999999999
658,1e-05,1e-05,0.2,0.8
659,1e-05,0.5,1e-05,0.5
660,1e-05,0.4,1e-05,0.6000000000000001
661,1e-05,0.8,1e-05,0.2
662,1e-05,0.1,1e-05,0.8999999999999999
663,1e-05,0.2,1e-05,0.8
664,0.4,1e-05,0.1,0.5
665,0.2,0.4,0.2,0.2
666,0.7,0.1,0.2,1e-05
667,0.8,0.1,1e-05,0.1
668,0.4,0.1,1e-05,0.5
669,0.2,0.2,1e-05,0.6000000000000001
670,0.3,0.1,0.1,0.5
671,1e-05,0.6000000000000001,1e-05,0.4
672,0.1,0.30000000000000004,0.2,0.4
673,0.1,0.5,1e-05,0.4
674,1e-05,0.2,0.30000000000000004,0.5
675,0.30000000000000004,0.3,1e-05,0.4
676,1e-05,0.4,1e-05,0.6
677,0.2,0.1,1e-05,0.7
678,1e-05,1e-05,0.1,0.9
679,0.4,0.2,0.1,0.30000000000000004
680,0.1,0.6,0.1,0.2
681,1e-05,1e-05,0.1,0.8999999999999999
682,0.1,1e-05,0.2,0.7000000000000001
683,1e-05,0.3,1e-05,0.7
684,1e-05,0.7999999999999999,0.1,0.1
685,0.30000000000000004,0.6,1e-05,0.1
686,0.2,0.7999999999999999,1e-05,1e-05
687,0.5,0.1,1e-05,0.4
688,0.1,1e-05,1e-05,0.8999999999999999
689,0.1,0.7,0.1,0.1
690,1e-05,0.1,0.1,0.8
691,0.6000000000000001,0.1,0.1,0.2
692,0.1,0.1,1e-05,0.7999999999999999
693,1e-05,0.4,1e-05,0.6
694,0.7,0.1,0.1,0.1
695,0.3,0.30000000000000004,1e-05,0.4
696,0.7,0.2,0.1,1e-05
697,1e-05,0.5,1e-05,0.5
698,1e-05,1e-05,1e-05,0.9999999999999999
699,1e-05,1e-05,1e-05,1.0
700,1e-05,1e-05,1e-05,1.0
701,1e-05,0.5,0.30000000000000004,0.2
702,0.6,0.30000000000000004,1e-05,0.1
703,1e-05,0.1,1e-05,0.7999999999999999
704,0.1,0.1,1e-05,0.8
705,0.6000000000000001,0.4,1e-05,1e-05
706,0.6000000000000001,0.1,0.1,0.2
707,0.30000000000000004,0.1,1e-05,0.6000000000000001
708,1e-05,0.9,1e-05,0.1
709,0.30000000000000004,0.1,0.1,0.5
710,0.5,0.3,0.1,0.1
711,1e-05,1e-05,1e-05,1.0
712,0.30000000000000004,0.5,1e-05,0.2
713,0.1,0.5,0.1,0.2
714,1e-05,0.3,1e-05,0.6
715,1e-05,0.1,0.30000000000000004,0.6
716,0.5,0.3,1e-05,0.2
717,1e-05,1e-05,1e-05,1.0
718,0.1,0.3,1e-05,0.6
719,1e-05,1e-05,1e-05,1.0
720,0.2,0.30000000000000004,0.1,0.4
721,0.2,0.3,1e-05,0.5
722,0.6,0.1,0.1,0.2
723,0.1,0.1,0.1,0.7000000000000001
724,0.2,0.6,1e-05,0.2
725,1e-05,1e-05,1e-05,1.0
726,1e-05,0.5,1e-05,0.5
727,1e-05,1e-05,0.1,0.9
728,1e-05,0.2,0.7000000000000001,0.1
729,1e-05,0.5,1e-05,0.5
730,0.1,1e-05,0.2,0.7
731,0.4,0.2,0.1,0.30000000000000004
732,1e-05,0.1,1e-05,0.9
733,1e-05,1e-05,1e-05,1.0
734,1e-05,1e-05,1e-05,1.0
735,1e-05,1e-05,1e-05,1.0
736,0.4,0.1,0.5,1e-05
737,0.1,1e-05,0.4,0.5
738,0.2,1e-05,0.1,0.7
739,0.6,0.3,1e-05,0.1
740,1e-05,0.2,1e-05,0.8
741,1e-05,0.4,1e-05,0.6000000000000001
742,0.7,0.2,1e-05,0.1
743,1e-05,0.4,1e-05,0.6000000000000001
744,0.5,0.4,1e-05,0.1
745,0.1,0.1,1e-05,0.7999999999999999
746,1e-05,0.1,1e-05,0.9
747,0.6,1e-05,0.30000000000000004,0.1
748,0.1,1e-05,1e-05,0.9
749,1e-05,1e-05,0.2,0.7999999999999999
750,0.2,0.8,1e-05,1e-05
751,0.3,0.2,1e-05,0.5
752,0.4,0.4,1e-05,0.2
753,0.7,1e-05,0.1,0.2
754,1e-05,1e-05,0.7000000000000001,0.30000000000000004
755,0.6000000000000001,0.2,0.1,0.1
756,0.2,1e-05,1e-05,0.30000000000000004
757,1e-05,0.3,1e-05,0.7
758,1e-05,0.1,1e-05,0.8999999999999999
759,1e-05,1e-05,0.1,0.9
760,0.1,1e-05,0.4,0.5
761,1e-05,0.1,0.1,0.8
762,1e-05,0.4,0.2,0.4
763,0.1,0.2,1e-05,0.7
764,0.1,0.4,1e-05,0.5
765,1e-05,0.6000000000000001,1e-05,0.4
766,0.30000000000000004,1e-05,1e-05,0.7
767,0.1,1e-05,0.4,0.5
768,1e-05,0.5,0.1,0.4
769,0.1,0.5,0.2,0.2
770,0.6000000000000001,1e-05,1e-05,0.4
771,0.6,1e-05,1e-05,0.4
772,0.5,1e-05,1e-05,0.5
773,0.2,0.3,1e-05,0.5
774,0.2,0.2,1e-05,0.6
775,0.1,0.1,0.1,0.7
776,0.8,0.2,1e-05,1e-05
777,0.2,0.1,0.2,0.5
778,0.1,0.2,0.1,0.6000000000000001
779,0.1,0.1,0.2,0.6000000000000001
780,0.5,0.3,1e-05,0.2
781,1e-05,0.6,0.1,0.30000000000000004
782,0.1,0.30000000000000004,0.1,0.5
783,1e-05,1e-05,1e-05,1.0
784,1e-05,1e-05,0.1,0.9
785,1e-05,1e-05,1e-05,1.0
786,1e-05,1e-05,1e-05,1.0
787,1e-05,0.2,0.1,0.7
788,1e-05,1e-05,1e-05,1.0
789,1e-05,1e-05,1e-05,1.0
790,1e-05,0.1,1e-05,0.9
791,1e-05,0.1,1e-05,0.8
792,1e-05,1e-05,1e-05,1.0
793,0.30000000000000004,0.6,1e-05,0.1
794,1e-05,0.7,0.1,0.2
795,1e-05,0.9,1e-05,0.1
796,0.6,1e-05,0.1,0.30000000000000004
797,0.6000000000000001,0.1,1e-05,0.30000000000000004
798,0.1,1e-05,0.30000000000000004,0.4
799,1e-05,0.5,1e-05,0.5
800,1e-05,0.3,0.2,0.5
801,0.7999999999999999,0.2,1e-05,1e-05
802,0.2,0.1,1e-05,0.7
803,1e-05,1e-05,1e-05,1.0
804,0.2,0.30000000000000004,0.2,0.30000000000000004
805,1e-05,1e-05,0.1,0.8999999999999999
806,1.0,1e-05,1e-05,1e-05
807,1e-05,1e-05,1e-05,1.0
808,1e-05,0.1,0.1,0.8
809,0.1,1e-05,0.2,0.6
810,0.4,0.1,0.1,0.4
811,0.1,1e-05,0.3,0.6
812,0.2,0.7,1e-05,0.1
813,1e-05,0.2,1e-05,0.7999999999999999
814,1e-05,0.8999999999999999,1e-05,0.1
815,1e-05,0.2,1e-05,0.8
816,0.2,0.2,1e-05,0.6
817,0.1,0.6,1e-05,0.30000000000000004
818,1e-05,1e-05,0.9000000000000001,0.1
819,0.30000000000000004,0.2,1e-05,0.5
820,1e-05,1e-05,0.1,0.9
821,0.5,1e-05,1e-05,0.1
822,0.5,1e-05,0.1,0.3
823,0.4,1e-05,0.1,0.5
824,0.2,0.1,0.2,0.5
825,1e-05,0.2,1e-05,0.8
826,0.8999999999999999,0.1,1e-05,1e-05
827,1e-05,0.5,1e-05,0.5
828,1e-05,1e-05,0.1,0.8999999999999999
829,1e-05,1e-05,1e-05,1.0
830,0.1,0.2,0.1,0.6000000000000001
831,1e-05,1e-05,1e-05,1.0
832,0.2,0.6,1e-05,0.2
833,1e-05,0.9,1e-05,0.1
834,1e-05,0.1,1e-05,0.9
835,0.2,0.1,0.4,0.3
836,0.1,0.1,0.1,0.7
837,0.30000000000000004,0.2,0.1,0.4
838,0.1,1e-05,1e-05,0.9
839,1e-05,1e-05,1e-05,1.0
840,1e-05,0.4,1e-05,0.6
841,1e-05,1e-05,0.6000000000000001,0.4
842,1e-05,0.8,1e-05,0.2
843,0.30000000000000004,0.2,0.2,0.30000000000000004
844,0.30000000000000004,0.3,1e-05,0.4
845,0.8,1e-05,1e-05,0.2
846,1e-05,1e-05,1e-05,0.9999999999999999
847,0.2,0.4,1e-05,0.4
848,0.1,0.1,1e-05,0.7999999999999999
849,0.5,0.30000000000000004,0.1,0.1
850,1e-05,0.4,1e-05,0.6
851,1e-05,1e-05,0.7,0.3
852,1e-05,0.3,0.1,0.6000000000000001
853,1e-05,0.7000000000000001,1e-05,0.3
854,0.2,0.5,1e-05,0.30000000000000004
855,1e-05,0.5,1e-05,0.5
856,1e-05,0.9,1e-05,0.1
857,0.4,0.1,0.1,0.4
858,1e-05,0.2,1e-05,0.7999999999999999
859,1e-05,0.30000000000000004,1e-05,0.7
860,0.8,1e-05,1e-05,0.2
861,0.2,0.30000000000000004,1e-05,0.5
862,0.4,1e-05,0.1,0.5
863,0.1,0.2,1e-05,0.7
864,0.1,0.1,1e-05,0.7999999999999999
865,1e-05,0.7,1e-05,0.30000000000000004
866,1e-05,0.8,1e-05,0.2
867,1e-05,1e-05,0.1,0.9
868,0.2,0.6000000000000001,0.1,0.1
869,1e-05,0.5,0.4,0.1
870,0.5,0.4,1e-05,0.1
871,0.6,1e-05,0.30000000000000004,0.1
872,0.1,0.4,1e-05,0.5
873,0.6000000000000001,1e-05,0.2,0.2
874,0.2,0.6,1e-05,0.2
875,1e-05,1e-05,1e-05,1.0
876,0.1,1e-05,0.2,0.7
877,0.2,0.30000000000000004,0.1,0.4
878,0.1,0.1,0.1,0.7
879,0.30000000000000004,0.5,1e-05,0.2
880,0.2,0.1,1e-05,0.7000000000000001
881,0.2,0.1,0.2,0.5
882,0.4,0.2,1e-05,0.4
883,0.1,1e-05,1e-05,0.8999999999999999
884,1e-05,1e-05,0.3,0.7
885,1e-05,1e-05,1e-05,1.0
886,0.1,1e-05,0.1,0.7999999999999999
887,0.1,0.1,0.2,0.6
888,1e-05,0.30000000000000004,0.1,0.6000000000000001
889,0.1,1e-05,0.1,0.7999999999999999
890,1e-05,0.3,0.1,0.6000000000000001
891,0.1,0.1,1e-05,0.7999999999999999
892,1e-05,1e-05,0.1,0.9
893,0.1,0.1,1e-05,0.8
894,0.3,1e-05,0.2,0.5
895,1e-05,1e-05,1e-05,1.0
896,0.5,0.3,0.1,0.1
897,0.1,1e-05,1e-05,0.9
898,0.1,0.2,1e-05,0.1
899,1e-05,1e-05,1e-05,0.9
